Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Haiti,HTI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9337156446,9857220092,9539223633,9261080823,8356057740,9409136900,9995113032,10430476787,10766101795,11205172225,11580702076,11674270183,11782393176,12027805107,11939176022,12468972246,13252515920,14063335200,14464751774,15040866683,14761919676,15929101064,16735446483,17696106996,18566207952,18964969902,19477739538,20100032648,20876532279,
Hungary,HUN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84952368782,88959925534,90719990617,91957983854,94931039925,1.00128E+11,1.04097E+11,1.14018E+11,1.268E+11,1.39177E+11,1.48324E+11,1.54021E+11,1.6142E+11,1.73654E+11,1.7761E+11,1.94072E+11,1.98207E+11,2.05915E+11,2.17313E+11,2.19988E+11,2.35502E+11,2.41705E+11,2.5059E+11,2.5985E+11,2.73955E+11,2.91657E+11,
IBRD only,IBD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67152E+12,1.0183E+13,1.0644E+13,1.14372E+13,1.20752E+13,1.2874E+13,1.37986E+13,1.47444E+13,1.5236E+13,1.60134E+13,1.73905E+13,1.84841E+13,1.96465E+13,2.11932E+13,2.3457E+13,2.59179E+13,2.93521E+13,3.28922E+13,3.59196E+13,3.72866E+13,4.05748E+13,4.42762E+13,4.7581E+13,5.07087E+13,5.41901E+13,5.68782E+13,6.02837E+13,6.47814E+13,6.94646E+13,
IDA & IBRD total,IBT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07497E+13,1.13148E+13,1.18331E+13,1.26664E+13,1.33557E+13,1.42334E+13,1.52503E+13,1.62716E+13,1.68305E+13,1.76897E+13,1.91546E+13,2.03725E+13,2.16766E+13,2.33733E+13,2.58483E+13,2.85509E+13,3.22826E+13,3.6094E+13,3.93645E+13,4.09283E+13,4.44749E+13,4.84384E+13,5.20438E+13,5.54686E+13,5.93804E+13,6.23921E+13,6.60817E+13,7.09383E+13,7.60702E+13,
IDA total,IDA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10267E+12,1.15717E+12,1.21648E+12,1.25481E+12,1.30587E+12,1.38606E+12,1.47995E+12,1.55584E+12,1.62524E+12,1.70859E+12,1.79547E+12,1.92266E+12,2.06801E+12,2.22032E+12,2.43425E+12,2.67982E+12,2.98023E+12,3.25208E+12,3.49636E+12,3.69951E+12,3.95965E+12,4.21247E+12,4.51635E+12,4.81716E+12,5.25638E+12,5.58721E+12,5.87299E+12,6.23306E+12,6.68719E+12,
IDA blend,IDB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71058E+11,6.00214E+11,6.36103E+11,6.42856E+11,6.67383E+11,7.02904E+11,7.46475E+11,7.7505E+11,8.02004E+11,8.39615E+11,8.70552E+11,9.31797E+11,1.01672E+12,1.0953E+12,1.20544E+12,1.3228E+12,1.47474E+12,1.59373E+12,1.69451E+12,1.79098E+12,1.91035E+12,2.04386E+12,2.18683E+12,2.35168E+12,2.56207E+12,2.70914E+12,2.81031E+12,2.9411E+12,3.12525E+12,
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17815E+11,5.73075E+11,6.24236E+11,6.87565E+11,7.6403E+11,8.4192E+11,9.26848E+11,9.84664E+11,8.40848E+11,8.41715E+11,9.125E+11,9.96749E+11,1.06594E+12,1.12765E+12,1.20685E+12,1.31146E+12,1.43454E+12,1.56897E+12,1.70556E+12,1.79911E+12,1.95013E+12,2.11138E+12,2.28038E+12,2.44516E+12,2.60634E+12,2.76369E+12,2.93805E+12,3.14409E+12,3.3924E+12,
IDA only,IDX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20425E+11,5.45071E+11,5.67301E+11,6.01122E+11,6.27541E+11,6.72378E+11,7.2256E+11,7.70746E+11,8.13865E+11,8.5964E+11,9.16841E+11,9.82275E+11,1.03993E+12,1.11228E+12,1.21417E+12,1.34147E+12,1.4877E+12,1.64104E+12,1.78581E+12,1.89183E+12,2.03213E+12,2.15237E+12,2.31252E+12,2.44555E+12,2.67294E+12,2.85746E+12,3.04657E+12,3.28104E+12,3.55469E+12,
Isle of Man,IMN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06581E+12,1.11111E+12,1.19864E+12,1.2873E+12,1.40384E+12,1.54426E+12,1.69434E+12,1.79487E+12,1.92751E+12,2.12978E+12,2.2545E+12,2.41986E+12,2.55672E+12,2.80687E+12,3.11204E+12,3.46266E+12,3.85259E+12,4.27471E+12,4.48433E+12,4.87376E+12,5.32399E+12,5.73119E+12,6.1415E+12,6.64358E+12,7.27551E+12,7.94309E+12,8.68701E+12,9.49308E+12,1.03933E+13,
Not classified,INX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44833470613,47438205179,49504681846,52272105488,56720769127,62424738032,68407100117,75129173577,83445297949,88385339902,1.00089E+11,1.07469E+11,1.16072E+11,1.24854E+11,1.3584E+11,1.45668E+11,1.65677E+11,1.7785E+11,1.72167E+11,1.57804E+11,1.65411E+11,1.66938E+11,1.71627E+11,1.87173E+11,2.01369E+11,2.49135E+11,2.75449E+11,2.94055E+11,3.25435E+11,
"Iran, Islamic Rep.",IRN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17103E+11,4.83791E+11,5.08626E+11,5.27658E+11,5.24276E+11,5.57647E+11,5.82576E+11,6.02347E+11,6.28626E+11,6.33577E+11,6.90556E+11,7.1217E+11,7.77893E+11,8.6074E+11,9.1936E+11,9.78053E+11,1.06039E+12,1.1804E+12,1.20706E+12,1.22413E+12,1.31079E+12,1.37346E+12,1.30459E+12,1.32465E+12,1.40645E+12,1.40208E+12,1.60823E+12,1.69822E+12,,
Iraq,IRQ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28656E+11,47802667042,65104176810,87805927921,93141772603,97083856991,1.09746E+11,1.33628E+11,1.82186E+11,2.16392E+11,2.26902E+11,2.37027E+11,2.21901E+11,1.54015E+11,2.43897E+11,2.66069E+11,3.01651E+11,3.14981E+11,3.60045E+11,3.65883E+11,3.87625E+11,4.20295E+11,4.90957E+11,5.32686E+11,5.46302E+11,5.64283E+11,6.57213E+11,6.50485E+11,6.61456E+11,
Iceland,ISL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473031642,5686901506,5642774644,5841708730,6139653607,6293664193,6593660510,7172597231,7714748065,8038027657,8062152412,8781651583,9390431859,9381323150,10025195030,10526296723,11028043033,12073945246,10807260434,10700033108,10229377124,11022605833,11766282594,13631427234,14240759323,15376113337,16880864404,18591462282,19514871807,
Israel,ISR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68160826095,76651835172,84254137243,89769007818,98349808888,1.07526E+11,1.14569E+11,1.20742E+11,1.27245E+11,1.32378E+11,1.47009E+11,1.53774E+11,1.59685E+11,1.53597E+11,1.66737E+11,1.70591E+11,1.80406E+11,1.97102E+11,1.96595E+11,2.0095E+11,2.1595E+11,2.33971E+11,2.44257E+11,2.69604E+11,2.79378E+11,2.94408E+11,3.17253E+11,3.35231E+11,3.54818E+11,
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04255E+12,1.09216E+12,1.12416E+12,1.14337E+12,1.19122E+12,1.25561E+12,1.29679E+12,1.35195E+12,1.41602E+12,1.45436E+12,1.53589E+12,1.59297E+12,1.63237E+12,1.66346E+12,1.7005E+12,1.7494E+12,1.8925E+12,1.99476E+12,2.07062E+12,2.044E+12,2.07952E+12,2.16767E+12,2.16973E+12,2.18359E+12,2.20045E+12,2.22603E+12,2.38211E+12,2.50776E+12,2.55536E+12,
Jamaica,JAM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10380573658,11157953296,11866148253,13996473693,14063857881,14807916728,15487651128,15484445955,15320599197,15667844893,16133067317,16548323313,16855525476,17877153679,18644334216,19336338735,20687543503,21551854761,22027560930,20922872039,21247588439,22101414941,22908590802,23187911327,23846775863,24093021439,24391750785,25439370237,26124741589,
Jordan,JOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13960423841,14203775903,17593961374,19047330031,20526248127,22463361688,23302447731,24858632824,26189170384,27431326246,30140493349,32618449227,34683877177,36997744415,41551332255,46344522528,51795452455,58061666894,62568317070,66306894111,67038088038,70135611148,73129628284,76706180551,80452692799,83266378989,86175085010,89916288794,93926407709,
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43506E+12,2.60203E+12,2.68799E+12,2.73809E+12,2.82316E+12,2.9619E+12,3.1193E+12,3.21042E+12,3.20775E+12,3.24559E+12,3.45293E+12,3.54635E+12,3.63973E+12,3.75254E+12,3.95015E+12,4.13344E+12,4.34152E+12,4.54881E+12,4.5732E+12,4.35489E+12,4.59653E+12,4.70273E+12,4.87384E+12,5.1338E+12,5.16603E+12,5.33331E+12,5.39693E+12,5.51439E+12,5.61566E+12,
Kazakhstan,KAZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14465E+11,1.01911E+11,95266817015,97170026813,1.00146E+11,99384511105,1.01456E+11,1.09782E+11,1.29075E+11,1.45503E+11,1.6014E+11,1.78384E+11,1.9582E+11,2.17724E+11,2.41575E+11,2.48231E+11,2.63597E+11,2.79262E+11,3.01584E+11,3.25436E+11,3.6272E+11,3.86842E+11,4.14348E+11,4.08008E+11,4.25847E+11,4.46852E+11,
Kenya,KEN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34607649445,36172821520,36803069613,37040065331,39321244072,42590061694,45947428178,47230895398,49529520701,51185729007,52813995170,55947811916,57265567709,59924694217,64832513562,71405468636,78141195419,85582764481,87768971233,91333029719,99914764428,1.08655E+11,1.15251E+11,1.23368E+11,1.32002E+11,1.41535E+11,1.52276E+11,1.62227E+11,1.76732E+11,
Kyrgyz Republic,KGZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9421256541,8307527367,7169497112,5791465276,5545529769,6045612654,6656039698,6791575847,7057930710,7602139975,8366009053,8521234379,9325141978,10104597978,10511255443,11383537453,12731183780,13690544981,14215870380,13942138178,14393401502,15962043777,17420375928,18783851119,19776488545,20558444178,22025333361,23904185741,
Cambodia,KHM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417536229,9015707081,9663634744,10168836963,11509229436,12868479071,14183970958,15224034328,16928137317,19138828633,22220648730,25408076646,28939842143,31363847750,31557701852,33742412860,36844168822,40079473098,44201518188,47768111055,51200145873,55390903970,60357035541,66085615275,
Kiribati,KIR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110786373,151200887.9,157766882.7,155831448.9,160735637.1,173104189.7,154199271.5,189434026.3,215785900.1,199261685.6,217156131.7,232653434.3,227221873,222507516.8,217292376.4,228478066.4,232628480.7,248005509.2,252582083,243191331.1,258637330.5,254926735.9,295962984.1,345978021.4,399192673.9,479825866.1,484149996,498690300.7,511451339.6,
St. Kitts and Nevis,KNA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401494062.4,402655733.2,423926090.2,463017325.2,498520586.6,541483790.4,576528381.4,622782782,617534378.6,643965748.5,727297774.4,781478132,810114564.9,785132823.1,854255723.9,979493612,1051422766,1086448499,1179088375,1146657869,1132790762,1180219000,1184042411,1285773294,1312595619,1345510757,1413379688,1427328062,1496321526,
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54141E+11,4.03945E+11,4.38514E+11,4.79533E+11,5.34224E+11,5.97022E+11,6.54302E+11,7.03606E+11,6.67459E+11,7.55279E+11,8.43929E+11,9.01777E+11,9.85828E+11,1.01982E+12,1.1006E+12,1.15678E+12,1.24605E+12,1.35038E+12,1.40561E+12,1.39335E+12,1.50624E+12,1.56863E+12,1.62781E+12,1.65651E+12,1.70983E+12,1.8293E+12,1.90854E+12,1.9982E+12,2.06981E+12,
Kuwait,KWT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74649271137,93949807439,1.01159E+11,1.13293E+11,1.14587E+11,1.23786E+11,1.31843E+11,1.25294E+11,1.3503E+11,1.33933E+11,1.33667E+11,1.57158E+11,1.80757E+11,2.06465E+11,2.3271E+11,2.5331E+11,2.56227E+11,2.39824E+11,2.37047E+11,2.61909E+11,2.88204E+11,2.97506E+11,3.08784E+11,3.25144E+11,3.49145E+11,3.38837E+11,3.48576E+11,
Latin America & Caribbean (excluding high income),LAC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38573E+12,2.57415E+12,2.70795E+12,2.99131E+12,3.18498E+12,3.30424E+12,3.47012E+12,3.71081E+12,3.81842E+12,3.8624E+12,4.12878E+12,4.23743E+12,4.29754E+12,4.461E+12,4.82749E+12,5.20173E+12,5.75495E+12,6.26184E+12,6.6799E+12,6.64316E+12,7.10817E+12,7.64934E+12,8.0199E+12,8.38909E+12,8.66353E+12,8.76211E+12,8.84454E+12,9.19273E+12,9.50992E+12,
Lao PDR,LAO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720034923,5089312453,5494700120,5957459471,6573400694,7167079871,7801346331,8306296089,8691742024,9590362618,10107541301,10944742167,11805815611,12496963016,13866791060,15585867398,16884961049,19055186702,20685659241,22845158846,24175906769,26541063221,29473799369,32601161038,36112362744,39137507919,42409694674,45722078062,50083273955,
Lebanon,LBN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12382890874,16029223805,19462763484,21645590168,24192739923,26494810675,29654676134,30219116336,31317292303,31710223347,33069608028,34307414778,34549915806,31762931885,39940911996,43606658858,46431223607,53328612760,58520968919,63541981247,68968538834,71578309882,75037729797,78350884775,80741563368,82091107221,83828417819,87221100692,89094811433,
Liberia,LBR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640595556,2599118711,2726463573,1874637193,2022760490,2253700762,2593071426,2996032003,3345705050,3591682233,3821574856,4396321823,4613111882,5091205724,5179789065,5339301968,5325361709,5521235843,5461943836,
Libya,LBY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95583022713,1.10852E+11,1.15661E+11,1.33596E+11,1.49946E+11,1.63058E+11,1.6995E+11,1.70066E+11,1.78983E+11,69433530943,1.53938E+11,1.37725E+11,1.08849E+11,1.03084E+11,99936446542,1.29652E+11,1.42508E+11,
St. Lucia,LCA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765889785.9,793116826.9,886379398.5,901988906.3,939585910.9,969580823.1,1025090988,1033272908,1108221761,1159292077,1180310584,1146421990,1185772753,1245245054,1353995040,1392150586,1676299705,1747428142,1864242210,1891417795,1933271264,2085626541,2093767503,2118517948,2062034044,2034066895,2180196503,2298838752,2362064176,
Latin America & Caribbean,LCN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53354E+12,2.73468E+12,2.88613E+12,3.18465E+12,3.39182E+12,3.53005E+12,3.71535E+12,3.97601E+12,4.09917E+12,4.15185E+12,4.43615E+12,4.55689E+12,4.62659E+12,4.80177E+12,5.19994E+12,5.60155E+12,6.2101E+12,6.75617E+12,7.19141E+12,7.15244E+12,7.66036E+12,8.25733E+12,8.66925E+12,9.07445E+12,9.36925E+12,9.48576E+12,9.58201E+12,9.96578E+12,1.0315E+13,
Least developed countries: UN classification,LDC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26228E+11,4.53961E+11,4.50747E+11,4.80966E+11,5.00573E+11,5.53612E+11,5.94303E+11,6.39131E+11,6.72896E+11,7.07776E+11,7.60726E+11,8.18464E+11,8.78832E+11,9.41914E+11,1.0299E+12,1.14434E+12,1.27715E+12,1.42189E+12,1.55047E+12,1.65268E+12,1.77442E+12,1.87802E+12,2.01695E+12,2.12589E+12,2.329E+12,2.48662E+12,2.63763E+12,2.83065E+12,3.04792E+12,
Low income,LIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89758E+11,3.03835E+11,3.05947E+11,3.20828E+11,3.30065E+11,3.51299E+11,3.76336E+11,3.97453E+11,4.18128E+11,4.37492E+11,4.63904E+11,4.95728E+11,5.19913E+11,5.50957E+11,6.00352E+11,6.57555E+11,7.23473E+11,7.90383E+11,8.53588E+11,9.06299E+11,9.82607E+11,1.02064E+12,1.10059E+12,1.18479E+12,1.27015E+12,1.35021E+12,1.43423E+12,1.5445E+12,1.66552E+12,
Liechtenstein,LIE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40324809835,43565158128,46799915060,51337404959,55023605071,58854460481,62144084354,67438423210,71094962185,75047662681,81231731001,81845586893,86673221479,94108861425,1.01818E+11,1.1128E+11,1.23251E+11,1.35553E+11,1.44503E+11,1.52653E+11,1.66922E+11,1.849E+11,2.04066E+11,2.13424E+11,2.28433E+11,2.41865E+11,2.55072E+11,2.68906E+11,2.84055E+11,
Lower middle income,LMC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34642E+12,3.51395E+12,3.68647E+12,3.85428E+12,4.08714E+12,4.40625E+12,4.7632E+12,5.0437E+12,5.14969E+12,5.46854E+12,5.83826E+12,6.28319E+12,6.69281E+12,7.23244E+12,7.93675E+12,8.70387E+12,9.63617E+12,1.06018E+13,1.12998E+13,1.19485E+13,1.29185E+13,1.38415E+13,1.48239E+13,1.5889E+13,1.71933E+13,1.84224E+13,1.97444E+13,2.12279E+13,2.2998E+13,
Low & middle income,LMY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04665E+13,1.10115E+13,1.15064E+13,1.2314E+13,1.29682E+13,1.38103E+13,1.47881E+13,1.57694E+13,1.62963E+13,1.71334E+13,1.85667E+13,1.97591E+13,2.10289E+13,2.2707E+13,2.51378E+13,2.77977E+13,3.14411E+13,3.51731E+13,3.83683E+13,3.99161E+13,4.33771E+13,4.72353E+13,5.07839E+13,5.41505E+13,5.80299E+13,6.09888E+13,6.46506E+13,6.94075E+13,7.44768E+13,
Lesotho,LSO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305447274,2434809234,2533721655,2572864397,2740138839,2809215341,3025757775,3157327172,3143090832,3267044785,3376252748,4056595093,4154740701,4367840904,4377382283,4418866691,4556581747,5455013015,5806741799,5781309779,5945414439,6103484710,6441539360,6586984753,6720347697,7007192181,7456791133,7359875192,7750817046,
Late-demographic dividend,LTE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12232E+12,5.41894E+12,5.60888E+12,6.03023E+12,6.43574E+12,6.94654E+12,7.42131E+12,7.93081E+12,8.17496E+12,8.64953E+12,9.52636E+12,1.02329E+13,1.10454E+13,1.20767E+13,1.34486E+13,1.49603E+13,1.71852E+13,1.95358E+13,2.16661E+13,2.25523E+13,2.46266E+13,2.72354E+13,2.95004E+13,3.15433E+13,3.37457E+13,3.52901E+13,3.71766E+13,3.99705E+13,4.29488E+13,
Lithuania,LTU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21462393305,22737581379,24797405155,26937116088,26908748685,29066595523,32362212875,35750867567,40192751006,43151554954,47618024252,52874509650,59379807157,64082503156,58465191778,61661776427,67086582718,71326513425,77165476225,81588223673,80707951345,83815311562,90716124847,95743837672,
Luxembourg,LUX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10972756383,12415874672,12861793253,13460502910,13750355847,15323371365,16073148937,17314836220,17720345994,19904452033,21397795484,22205166172,22170831122,22110800023,26867967158,29304952011,29989597044,34893624479,34990188935,27740237257,31304552604,32928110627,33825803108,34690043273,37434314553,38500383077,40080661354,42522310028,43877541657,
Latvia,LVA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13745961440,14291318540,15851726592,17097085316,17498342681,18953983658,21141423423,23263058895,25069440829,27035438409,30655803769,34049617652,38694949242,41843403068,38785626347,37263160219,40718161792,43009430939,45570221791,47389146198,48824913952,50575602840,54357183683,57379060710,
"Macao SAR, China",MAC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9127808769,9793438650,11366861590,12146667254,12888108995,13428671937,13368111316,13524194196,12956186448,12570658423,13261762515,15120463629,16707476842,18702959201,23491792810,25893295638,29015947904,37780923308,35772848110,36985333975,46054831719,55491749224,60786949090,68078809282,69694325154,59252561249,59387569827,66611461656,71882125194,
St. Martin (French part),MAF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61891664691,68450837316,68777366070,69483137612,78848045360,75908102188,87508415739,87573723771,95538757622,98049182129,1.02011E+11,1.12002E+11,1.17702E+11,1.2731E+11,1.37523E+11,1.47242E+11,1.63004E+11,1.73633E+11,1.87769E+11,1.94922E+11,2.04722E+11,2.19272E+11,2.29426E+11,2.45674E+11,2.54453E+11,2.70024E+11,2.75842E+11,2.92877E+11,3.08533E+11,
Monaco,MCO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8349850843,8402260402,8621092580,8113854249,7959168173,8273919552,9394464845,10300140154,11730949624,13069532578,14366276842,15479711798,16012365253,17676682565,16105054461,17716756866,19070103715,19762030664,21950243716,23318794424,22873699651,24105440193,25744712909,27020228933,
Madagascar,MDG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13929075029,13168891257,13899990252,14599758147,14751629838,15306832632,16098904644,17223753439,18214483104,19505275296,20745402887,22592140247,19978276604,22377793851,24099988238,26057954693,28230880321,31045374740,33839479470,32506530685,33046317023,34255909433,35463449730,36921756753,39001540860,40265405044,42279889591,45127218574,48242225997,
Maldives,MDV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375253224,1512806683,1658625038,1806544680,1944743321,2074724090,2079421190,2272312853,2610105861,2859849366,2564550517,3334540929,3217434086,3701329488,3520151707,3771091530,4246953324,4495964487,4820801680,5357003384,5663753680,6090677924,6598743547,7276787489,
Middle East & North Africa,MEA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00621E+12,2.1395E+12,2.28742E+12,2.41029E+12,2.48495E+12,2.62143E+12,2.75978E+12,2.90149E+12,3.11356E+12,3.19551E+12,3.43829E+12,3.57669E+12,3.67651E+12,3.92364E+12,4.35697E+12,4.7066E+12,5.15117E+12,5.60441E+12,5.95226E+12,6.01679E+12,6.35475E+12,6.68171E+12,7.0825E+12,7.40337E+12,7.7529E+12,8.08435E+12,8.65886E+12,8.93972E+12,9.34677E+12,
